start|end|text
12650.12|12661.15|They were bidding on a job up in, oh, way up in Alaska - Northwest Territories - north of Whitehorse, wherever Whitehorse is.
12661.17|12670.87|And I had looked at it on a map, a great big map, and saw the route and everything, and talked to Art.
12671.17|12672.37|They went up and looked at it
12673.53|12680.04|and come back, and I talked to him and found out what the terrain was and everything.
12680.08|12688.1|There were three of them, an outfit from Saskatoon, and Art, and this other fellow from Yorkton were going to bid on it jointly.
12696.33|12698.99|And they were up in the hotel doing the estimating, that was it.
12699.07|12701.6|And they had worked on it three days, and they phoned me at the office.
12701.96|12704.67|I was running the office for Art while he was up there.
12704.69|12706.59|Phoned the office, "Come on up for happy hour.
12706.63|12707.27|We're finished."
12707.89|12713.38|So I go up there and I walked in the door. The - the secretary of the outfit, the bookkeeper from Saskatoon.
12713.76|12715.8|He said, "How much you want for building that line, Lindy?"
12716.04|12729.04|And I said, "I would want $1,980,000 to do that job."
12729.06|12730.32|He said, is that complete?
12730.42|12731.18|I said, yeah.
12732.24|12745.55|He said, "My God, he said, we've been sitting here for three days figuring, and you're within $10,000 of what we came up with for a figure."
12747.2|12748.74|He said, "How did you get that figure?"
12748.76|12750.38|I said, "Just dead reckoning."
12750.48|12758.65|I said, "I talked over with Art what the terrain was like and everything, and it was a rough country, and a big job."
12758.65|12760.03|You had to haul the material along -"
12760.91|12761.89|I said, "That's what..."
12762.87|12767.83|Then another time they bid right in the office.
12767.87|12775.74|This fellow from Yorkton and Art would do the job, and they're bidding on stringing a second circuit from Regina to Estevan.
12776.04|12781.57|That's a hundred and, what is it, a hundred and twenty-five or thirty miles.
12783.29|12786.39|One side of the line was hot and you had to string the other side.
12786.41|12787.73|This was on big steel towers.
12788.77|12792.2|And I walked in and this Glen Thorpe guy from Yorkton said,
12792.92|12796.05|"How much for building that line, or stringing that line, Lindy?"
12799.37|12802.07|I said, "$1,250 a tower."
12804.05|12805.02|He looked at me.
12806.0|12808.22|He said, "Cripes, that's just what we figured out.
12808.24|12809.62|We've been sitting here three days."
12812.65|12814.57|"Well," I said, "That's - I figured out.
12814.65|12816.83|I said, What would it take to string that line?
12816.87|12818.07|And that's what I came up with."
12819.61|12822.02|Another time, they were doing a job at Swift Current.
12823.31|12824.65|And it was an odd job.
12824.69|12829.92|It had to be done while the river was froze over, and they had to put three 90-foot poles on an island.
12832.34|12833.79|Oh, it was a hell of a job.
12833.83|12836.71|And I had looked at the blueprint.
12836.73|12840.73|I took a look at that, and I said, "So many men, so many men here."
12842.4|12843.66|I said, "$30,000."
12845.36|12850.31|So this is what I said to myself.
12850.63|12851.55|So when they...
12852.66|12853.68|They had to figure it out.
12853.7|12859.09|I said, "How much you figure for that, that island job?"
12859.29|12860.15|They said $24,000.
12860.55|12862.23|I said, "$30,000."
12862.31|12865.08|Now, you're going to do that job separately.
12865.18|12868.12|Let me know who's the closest when you're finished.
12868.14|12871.67|They never did let me know whether I was right.
12871.93|12875.93|And I have a notion that I was right and they were wrong or that they'd been bringing it up to me.
12877.12|12880.0|Well, those are some of the things you get a big kick out of.
12881.57|12885.37|"Guesstimation", I guess. Guesstimation.
12886.97|12895.29|Another time we had built a line up in Alberta, I may have said that earlier. And Art Miller was up there. This was way back in '49.
12895.29|12909.11|And they couldn't get this line to stay in. It would kick out the fuses as fast they put them in and they had worked - all the engineers from the Canadian Utilities were out there and they couldn't find the trouble. Art phoned me at night
12910.66|12912.52|I said, "I'll tell you what you do in the morning.
12912.54|12917.29|You drive way out to the far end of that line where you cross that big ravine.
12918.39|12920.54|You probably find the wires twisted there."
12922.22|12923.4|He said, "Why do you say that?"
12923.48|12931.74|"Because," I said, "I drove over that line once." And I said, "This would be a beautiful place to have a buck in the wire because you're looking at the trees and you can't see it."
12933.32|12934.86|The next day he phoned at Noon
12934.88|12935.78|and he said, "You were right."
12935.84|12937.47|He said, "The wires were bucked up there."
12937.49|12942.19|He said, "We all looked pretty silly, and then phoned you, and you tell us where the trouble -
12942.21|12946.38|They had driven the line and hadn't seen it, because you looked into the trees, you couldn't see it.
12947.66|12951.64|And when they went back and took a second look at it, they found out that's where the trouble was.
12952.87|12954.91|A lot of times they'd phone in from the country.
12955.55|12958.91|They were up at Elrose, hooking up a town, and they had trouble.
12959.11|12961.34|Funny things were happening to them, and I'm sitting
12961.79|12969.41|at home and they phoned me and "Well," I said, "What's happening?" And they told me. I told them what to look for and they found the trouble and that was it.
12969.41|12980.11|Oh when they had the same thing happen, that was about three years later, the same thing happened but a different foreman, and he couldn't figure out his trouble.
12980.11|12990.45|Then they sort of think you're a wise guy. you know. You come along and a machine isn't working. I come along, the boring machine was in a garage and
12990.86|12995.59|the guy had changed the carburetor, he changed the coils, he did everything, and the motor wouldn't start.
12997.65|13004.32|I said, "Take that switch plate off back here, where you turn the switch on."
13005.38|13007.6|Took it off, the wires were disconnected in there.
13009.26|13011.12|Well - And they all looked at you, you know.
13011.78|13012.6|They'd go, "You're smart.".
13012.62|13014.77|Well, it's just a process of elimination.
13014.81|13018.61|They had tried everything else, but they hadn't tried that, so you tell them to try that.
13020.99|13024.91|Oh, I had a guy, Ray Booth, he used to shake his head.
13024.93|13027.35|He said, "How can you figure these things out?"
13027.37|13029.27|I said, "Process of elimination.
13029.43|13030.5|That's all it is.
13032.8|13039.66|You ask the other guy what he's done first and he's done everything else, then you think of something he hasn't done, that's probably where the trouble is."
13042.19|13051.37|So that's the way it went from - a lifetime in power from 1928 to 1965.
13051.37|13052.79|And then I wasn't finished.
13052.81|13056.29|I still had my finger in the pie till about 1975.
13056.31|13060.66|And since that, not much has...
13060.68|13062.58|They haven't called on me very often.
13062.6|13067.51|They've found out how to... Well, five years ago Art had trouble.
